gj000667	1109438.295	579985.787	-5.919
gj000668	1109438.334	579983.725	-6.038
gj000669	1109437.727	579981.622	-6.055
gj000670	1109436.296	579979.957	-6.07
gj000671	1109434.414	579978.849	-6.095
gj000672	1109432.253	579978.092	-6.13
gj000673	1109430.277	579977.705	-6.178
gj000674	1109428.179	579977.452	-6.172
gj000675	1109426.05	579977.4	-6.216
gj000676	1109423.885	579977.518	-6.203
gj000677	1109421.679	579977.788	-6.192
gj000678	1109419.438	579978.163	-6.219
gj000679	1109417.16	579978.61	-6.225
gj000680	1109414.83	579979.06	-6.231
gj000681	1109412.485	579979.516	-6.182
gj000682	1109410.141	579979.988	-6.095
gj000683	1109407.794	579980.472	-6.103
gj000684	1109405.822	579980.858	-6.059
gj000685	1109403.844	579981.237	-6.052
gj000686	1109401.858	579981.602	-6.073
gj000687	1109399.863	579981.952	-6.035
gj000688	1109397.865	579982.29	-6.042
gj000689	1109395.868	579982.611	-6.077
gj000690	1109393.873	579982.919	-6.084
gj000691	1109391.883	579983.214	-6.061
gj000692	1109389.894	579983.505	-6.035
gj000693	1109387.911	579983.784	-6.039
gj000694	1109385.928	579984.064	-6.035
gj000695	1109383.556	579984.391	-6.015
gj000696	1109381.186	579984.702	-6.02
gj000697	1109378.824	579985.01	-6.005
gj000698	1109376.474	579985.326	-5.962
gj000699	1109374.131	579985.652	-5.941
gj000700	1109371.784	579985.972	-5.919
gj000701	1109369.424	579986.268	-5.87
gj000702	1109367.061	579986.543	-5.857
gj000703	1109364.691	579986.793	-5.827
gj000704	1109362.317	579987.025	-5.741
gj000705	1109359.948	579987.239	-5.827
gj000706	1109357.586	579987.443	-5.847
gj000707	1109355.228	579987.627	-5.863
gj000708	1109352.874	579987.793	-5.861
gj000709	1109350.518	579987.921	-5.859
gj000710	1109348.165	579988.011	-5.864
gj000711	1109345.826	579988.077	-5.859
gj000712	1109343.499	579988.129	-5.85
gj000713	1109341.174	579988.181	-5.871
gj000714	1109338.849	579988.236	-5.872
gj000715	1109336.522	579988.286	-5.852
gj000716	1109334.192	579988.331	-5.826
gj000717	1109331.867	579988.384	-5.858
gj000718	1109329.541	579988.438	-5.86
gj000719	1109327.207	579988.474	-5.86
gj000720	1109324.88	579988.508	-5.867
gj000721	1109322.561	579988.548	-5.834
gj000722	1109320.258	579988.592	-5.848
gj000723	1109317.955	579988.617	-5.847
gj000724	1109315.661	579988.636	-5.834
gj000725	1109313.369	579988.654	-5.817
gj000726	1109311.08	579988.697	-5.815
gj000727	1109308.794	579988.732	-5.789
gj000728	1109306.51	579988.787	-5.81
gj000729	1109304.225	579988.847	-5.82
gj000730	1109301.939	579988.919	-5.841
gj000731	1109299.648	579989.011	-5.863
gj000732	1109297.346	579989.09	-5.851
gj000733	1109295.035	579989.137	-5.896
gj000734	1109292.729	579989.165	-5.89
gj000735	1109290.429	579989.172	-5.882
gj000736	1109288.118	579989.126	-5.948
gj000737	1109285.811	579989.06	-5.849
gj000738	1109283.525	579988.987	-5.846
gj000739	1109281.235	579988.901	-5.857
gj000740	1109278.937	579988.8	-5.763
gj000741	1109276.642	579988.682	-5.84
gj000742	1109274.349	579988.551	-5.786
gj000743	1109272.054	579988.41	-5.804
gj000744	1109269.76	579988.26	-5.693
gj000745	1109267.458	579988.074	-5.551
gj000746	1109265.158	579987.849	-5.401
gj000747	1109262.873	579987.618	-5.624
gj000748	1109260.585	579987.359	-5.612
gj000749	1109258.295	579987.078	-5.55
gj000750	1109256.01	579986.781	-5.515
gj000751	1109253.731	579986.484	-5.404
gj000752	1109251.455	579986.206	-5.289
gj000753	1109249.18	579985.936	-5.364
gj000754	1109246.899	579985.668	-5.465
gj000755	1109244.617	579985.401	-5.687
gj000756	1109242.335	579985.132	-5.68
gj000757	1109240.049	579984.86	-5.795
gj000758	1109237.76	579984.582	-5.891
gj000759	1109235.479	579984.308	-5.799
gj000760	1109233.201	579984.039	-6.026
gj000761	1109230.924	579983.777	-6.024
gj000762	1109228.648	579983.523	-6.06
gj000763	1109226.368	579983.276	-6.135
gj000764	1109224.088	579983.045	-6.148
gj000765	1109221.808	579982.828	-6.23
gj000766	1109219.527	579982.633	-6.241
gj000767	1109217.244	579982.449	-6.267
gj000768	1109214.961	579982.288	-6.3
gj000769	1109212.673	579982.135	-6.36
gj000770	1109210.385	579981.991	-6.385
gj000771	1109208.096	579981.851	-6.437
gj000772	1109205.807	579981.701	-6.389
gj000773	1109203.511	579981.537	-6.482
gj000774	1109201.219	579981.372	-6.449
gj000775	1109198.929	579981.216	-6.477
gj000776	1109196.641	579981.07	-6.42
gj000777	1109194.347	579980.93	-6.455
gj000778	1109192.055	579980.806	-6.47
gj000779	1109189.787	579980.737	-6.492
gj000780	1109187.535	579980.723	-6.506
gj000781	1109185.351	579980.665	-6.524
gj000782	1109183.34	579980.374	-6.528
gj000783	1109181.36	579979.672	-6.484
gj000784	1109179.71	579978.528	-6.418
gj000785	1109178.428	579976.884	-6.266
gj000786	1109177.759	579974.954	-6.216
gj000787	1109177.694	579972.801	-6.2
gj000788	1109178.157	579970.718	-6.208
gj000789	1109179.012	579968.837	-6.298
gj000790	1109180.271	579967.046	-6.508
gj000791	1109181.852	579965.427	-6.432
gj000792	1109183.742	579964.096	-6.358
gj000793	1109185.54	579963.217	-6.374
gj000794	1109187.45	579962.577	-6.382
gj000795	1109189.441	579962.206	-6.416
gj000796	1109191.465	579962.12	-6.398
gj000797	1109193.534	579962.295	-6.26
gj000798	1109195.635	579962.784	-6.191
gj000799	1109197.809	579963.551	-6.162
gj000800	1109199.697	579964.425	-6.248
gj000801	1109201.668	579965.462	-6.268
gj000802	1109203.704	579966.648	-6.262
gj000803	1109205.767	579968	-6.337
gj000804	1109207.438	579969.137	-6.247
gj000805	1109209.125	579970.251	-6.266
gj000806	1109210.837	579971.315	-6.325
gj000807	1109212.583	579972.33	-6.405
gj000808	1109214.765	579973.434	-6.339
gj000809	1109216.914	579974.378	-6.362
gj000810	1109219.047	579975.126	-6.378
gj000811	1109221.177	579975.72	-6.353
gj000812	1109223.322	579976.202	-6.404
gj000813	1109225.5	579976.573	-6.224
gj000814	1109227.727	579976.893	-6.232
gj000815	1109229.998	579977.158	-6.359
gj000816	1109232.306	579977.385	-6.002
gj000817	1109234.636	579977.568	-5.908
gj000818	1109236.99	579977.713	-5.8
gj000819	1109239.381	579977.853	-5.731
gj000820	1109241.801	579977.974	-5.713
gj000821	1109244.25	579978.092	-5.552
gj000822	1109246.718	579978.213	-5.524
gj000823	1109249.208	579978.341	-5.568
gj000824	1109251.212	579978.445	-5.622
gj000825	1109253.224	579978.547	-5.693
gj000826	1109255.24	579978.647	-5.756
gj000827	1109257.266	579978.748	-5.79
gj000828	1109259.3	579978.865	-5.833
gj000829	1109261.345	579978.995	-5.844
gj000830	1109263.396	579979.149	-5.945
gj000831	1109265.443	579979.33	-5.906
gj000832	1109267.494	579979.525	-5.855
gj000833	1109269.535	579979.728	-5.794
gj000834	1109271.576	579979.928	-5.918
gj000835	1109273.616	579980.141	-5.932
gj000836	1109275.667	579980.374	-5.871
gj000837	1109277.722	579980.638	-5.901
gj000838	1109279.772	579980.928	-5.983
gj000839	1109281.819	579981.242	-6.047
gj000840	1109283.857	579981.56	-6.024
gj000841	1109285.886	579981.876	-6.031
gj000842	1109287.913	579982.194	-6.113
gj000843	1109289.945	579982.523	-6.137
gj000844	1109291.979	579982.848	-6.15
gj000845	1109294.004	579983.143	-6.175
gj000846	1109296.022	579983.409	-6.148
gj000847	1109298.035	579983.643	-6.218
gj000848	1109300.057	579983.839	-6.24
gj000849	1109302.076	579983.997	-6.261
gj000850	1109304.096	579984.125	-6.259
gj000851	1109306.12	579984.216	-6.185
gj000852	1109308.15	579984.29	-6.18
gj000853	1109310.182	579984.326	-6.138
gj000854	1109312.206	579984.331	-6.157
gj000855	1109314.237	579984.309	-6.167
gj000856	1109316.279	579984.282	-6.178
gj000857	1109318.329	579984.242	-6.151
gj000858	1109320.387	579984.209	-6.168
gj000859	1109322.458	579984.184	-6.075
gj000860	1109324.531	579984.161	-6.067
gj000861	1109326.608	579984.152	-6.051
gj000862	1109328.687	579984.155	-6.049
gj000863	1109330.766	579984.167	-6.038
gj000864	1109332.84	579984.172	-6.025
gj000865	1109334.917	579984.18	-6.02
gj000866	1109336.992	579984.189	-6.023
gj000867	1109339.071	579984.197	-5.993
gj000868	1109341.14	579984.181	-5.993
gj000869	1109343.196	579984.143	-5.989
gj000870	1109345.245	579984.072	-6.001
gj000871	1109347.278	579983.955	-5.968
gj000872	1109349.285	579983.778	-5.95
gj000873	1109351.282	579983.558	-5.857
gj000874	1109353.281	579983.299	-5.785
gj000875	1109355.287	579983.02	-6.005
gj000876	1109357.301	579982.719	-6.083
gj000877	1109359.325	579982.411	-6.182
gj000878	1109361.356	579982.083	-6.182
gj000879	1109363.393	579981.755	-6.193
gj000880	1109365.433	579981.419	-6.188
gj000881	1109367.48	579981.09	-6.281
gj000882	1109369.518	579980.748	-6.225
gj000883	1109371.542	579980.373	-6.207
gj000884	1109373.57	579980.001	-6.192
gj000885	1109375.594	579979.606	-6.23
gj000886	1109377.622	579979.195	-6.245
gj000887	1109379.645	579978.788	-6.242
gj000888	1109381.673	579978.378	-6.269
gj000889	1109383.703	579977.966	-6.281
gj000890	1109385.746	579977.562	-6.308
gj000891	1109387.795	579977.187	-6.279
gj000892	1109389.862	579976.854	-6.298
gj000893	1109391.942	579976.58	-6.327
gj000894	1109394.026	579976.367	-6.298
gj000895	1109396.109	579976.219	-6.283
gj000896	1109398.194	579976.143	-6.263
gj000897	1109400.275	579976.131	-6.261
gj000898	1109402.35	579976.185	-6.26
gj000899	1109404.42	579976.283	-6.259
gj000900	1109406.486	579976.422	-6.328
gj000901	1109408.553	579976.614	-6.254
gj000902	1109410.618	579976.889	-6.197
gj000903	1109412.659	579977.276	-6.215
gj000904	1109414.652	579977.781	-6.242
gj000905	1109416.586	579978.396	-6.256
gj000906	1109418.913	579979.299	-6.216
gj000907	1109421.163	579980.305	-6.161
gj000908	1109423.35	579981.41	-6.116
gj000909	1109425.539	579982.499	-6.085
gj000910	1109427.703	579983.505	-6.044
gj000911	1109429.855	579984.302	-6.008
gj000912	1109431.946	579984.867	-6.031
gj000913	1109433.97	579985.203	-6.032
gj000914	1109436.29	579985.341	-5.998
gj000915	1109438.481	579985.203	-5.986
gj000916	1109440.543	579984.811	-6.006
gj000917	1109442.471	579984.196	-6.029
gj000918	1109444.522	579983.213	-6.011
gj000919	1109446.33	579981.963	-6.023
gj000920	1109447.853	579980.461	-6.148
gj000921	1109449.038	579978.771	-6.204
gj000922	1109449.919	579976.705	-6.209
gj000923	1109450.287	579974.628	-6.279
gj000924	1109450.08	579972.457	-6.382
gj000925	1109449.318	579970.606	-6.509
gj000926	1109447.977	579969.044	-6.592
gj000927	1109446.255	579967.802	-6.73
gj000928	1109444.413	579966.88	-6.711
gj000929	1109442.331	579966.12	-6.792
gj000930	1109440.086	579965.582	-6.792
gj000931	1109438.06	579965.285	-6.833
gj000932	1109435.956	579965.14	-6.877
gj000933	1109433.797	579965.134	-6.837
gj000934	1109431.564	579965.222	-6.827
gj000935	1109429.255	579965.347	-6.839
gj000936	1109426.919	579965.513	-6.809
gj000937	1109424.58	579965.742	-6.76
gj000938	1109422.242	579966.049	-6.739
gj000939	1109419.894	579966.416	-6.686
gj000940	1109417.535	579966.826	-6.626
gj000941	1109415.546	579967.156	-6.625
gj000942	1109413.545	579967.475	-6.638
gj000943	1109411.535	579967.759	-6.635
gj000944	1109409.527	579968.028	-6.643
gj000945	1109407.525	579968.293	-6.565
gj000946	1109405.515	579968.534	-6.556
gj000947	1109403.501	579968.748	-6.548
gj000948	1109401.484	579968.921	-6.569
gj000949	1109399.465	579969.065	-6.541
gj000950	1109397.451	579969.175	-6.529
gj000951	1109395.44	579969.259	-6.527
gj000952	1109393.422	579969.314	-6.51
gj000953	1109391.398	579969.351	-6.619
gj000954	1109389.378	579969.379	-6.532
gj000955	1109387.356	579969.399	-6.554
gj000956	1109385.332	579969.416	-6.546
gj000957	1109383.312	579969.443	-6.538
gj000958	1109381.289	579969.469	-6.548
gj000959	1109379.264	579969.504	-6.542
gj000960	1109377.24	579969.534	-6.574
gj000961	1109375.224	579969.569	-6.654
gj000962	1109373.21	579969.609	-6.565
gj000963	1109371.189	579969.648	-6.543
gj000964	1109369.162	579969.666	-6.555
gj000965	1109367.125	579969.667	-6.571
gj000966	1109365.103	579969.688	-6.623
gj000967	1109362.705	579969.755	-6.581
gj000968	1109360.704	579969.84	-6.562
gj000969	1109358.694	579969.952	-6.64
gj000970	1109356.68	579970.065	-6.587
gj000971	1109354.668	579970.213	-6.569
gj000972	1109352.662	579970.379	-6.581
gj000973	1109350.649	579970.57	-6.562
gj000974	1109348.629	579970.782	-6.561
gj000975	1109346.621	579971.033	-6.545
gj000976	1109344.608	579971.29	-6.552
gj000977	1109342.59	579971.584	-6.528
gj000978	1109340.563	579971.858	-6.46
gj000979	1109338.544	579972.169	-6.505
gj000980	1109336.544	579972.502	-6.414
gj000981	1109334.539	579972.849	-6.426
gj000982	1109332.523	579973.208	-6.388
gj000983	1109330.507	579973.56	-6.361
gj000984	1109328.484	579973.914	-6.376
gj000985	1109326.46	579974.266	-6.372
gj000986	1109324.438	579974.628	-6.36
gj000987	1109322.411	579974.978	-6.374
gj000988	1109320.391	579975.342	-6.363
gj000989	1109318.38	579975.705	-6.369
gj000990	1109316.365	579976.066	-6.405
gj000991	1109314.343	579976.423	-6.353
gj000992	1109312.314	579976.752	-6.404
gj000993	1109310.278	579977.055	-6.264
gj000994	1109308.244	579977.346	-6.394
gj000995	1109306.212	579977.627	-6.365
gj000996	1109304.178	579977.893	-6.053
gj000997	1109302.136	579978.154	-6.289
gj000998	1109300.094	579978.401	-6.325
gj000999	1109298.051	579978.643	-6.313
gj001000	1109296.007	579978.875	-6.286
gj001001	1109293.956	579979.093	-6.266
gj001002	1109291.907	579979.285	-6.22
gj001003	1109289.855	579979.458	-6.176
gj001004	1109287.803	579979.614	-6.14
gj001005	1109285.737	579979.71	-6.139
gj001006	1109283.665	579979.739	-6.076
gj001007	1109281.609	579979.725	-6.062
gj001008	1109279.553	579979.665	-6.039
gj001009	1109277.503	579979.593	-5.909
gj001010	1109275.458	579979.505	-5.998
gj001011	1109273.414	579979.4	-5.901
gj001012	1109271.36	579979.284	-5.89
gj001013	1109269.298	579979.134	-5.845
gj001014	1109267.25	579978.96	-5.909
gj001015	1109265.208	579978.793	-5.836
gj001016	1109263.176	579978.624	-5.842
gj001017	1109261.153	579978.465	-5.824
gj001018	1109259.131	579978.318	-5.816
gj001019	1109257.116	579978.189	-5.757
gj001020	1109255.111	579978.1	-5.617
gj001021	1109253.098	579978.016	-5.682
gj001022	1109251.076	579977.924	-5.581
gj001023	1109249.048	579977.804	-5.543
gj001024	1109247.019	579977.67	-5.505
gj001025	1109244.991	579977.518	-5.544
gj001026	1109242.963	579977.342	-5.619
gj001027	1109240.927	579977.126	-5.691
gj001028	1109238.896	579976.867	-5.734
gj001029	1109236.883	579976.593	-5.797
gj001030	1109234.881	579976.321	-6.012
gj001031	1109232.876	579976.044	-6.01
gj001032	1109230.869	579975.772	-6.135
gj001033	1109228.862	579975.493	-6.256
gj001034	1109226.858	579975.22	-6.32
gj001035	1109224.842	579974.933	-6.317
gj001036	1109222.821	579974.619	-6.367
gj001037	1109220.799	579974.286	-6.49
gj001038	1109218.776	579973.929	-6.39
gj001039	1109216.757	579973.552	-6.331
gj001040	1109214.743	579973.165	-6.344
gj001041	1109212.729	579972.78	-6.319
gj001042	1109210.721	579972.397	-6.296
gj001043	1109208.709	579972.007	-6.303
gj001044	1109206.693	579971.614	-6.261
gj001045	1109204.671	579971.207	-6.272
gj001046	1109202.652	579970.772	-6.216
gj001047	1109200.631	579970.311	-6.188
gj001048	1109198.619	579969.817	-6.171
gj001049	1109196.613	579969.304	-6.163
gj001050	1109194.614	579968.782	-6.164
gj001051	1109192.616	579968.236	-6.199
gj001052	1109190.624	579967.622	-6.237
gj001053	1109188.639	579966.937	-6.387
gj001054	1109186.682	579966.16	-6.456
gj001055	1109184.768	579965.276	-6.418
gj001056	1109182.891	579964.311	-6.457
gj001057	1109181.055	579963.281	-6.483
gj001058	1109179.244	579962.253	-6.645
gj001059	1109177.439	579961.228	-6.786
gj001060	1109175.624	579960.199	-6.939
gj001061	1109173.817	579959.273	-6.846
gj001062	1109171.802	579958.446	-6.817
gj001063	1109169.718	579957.985	-6.851
gj001064	1109167.708	579957.994	-6.805
gj001065	1109165.714	579958.609	-6.822
gj001066	1109164.095	579959.907	-6.836
gj001067	1109163.158	579961.684	-6.748
gj001068	1109162.862	579963.678	-6.509
gj001069	1109163.172	579965.891	-6.371
gj001070	1109164.008	579967.89	-6.465
gj001071	1109165.153	579969.567	-6.385
gj001072	1109166.662	579971.073	-6.271
gj001073	1109168.499	579972.34	-6.269
gj001074	1109170.62	579973.33	-6.2
gj001075	1109172.68	579973.99	-6.2
gj001076	1109174.955	579974.442	-6.185
gj001077	1109176.971	579974.638	-6.187
gj001078	1109179.15	579974.744	-6.262
gj001079	1109181.491	579974.779	-6.179
gj001080	1109183.962	579974.805	-6.188
gj001081	1109186.007	579974.82	-6.186
gj001082	1109188.09	579974.804	-6.188
gj001083	1109190.201	579974.777	-6.194
gj001084	1109192.337	579974.72	-6.198
gj001085	1109194.475	579974.621	-6.228
gj001086	1109196.597	579974.458	-6.228
gj001087	1109198.708	579974.231	-6.24
gj001088	1109200.826	579973.961	-6.269
gj001089	1109202.951	579973.65	-6.325
gj001090	1109205.073	579973.328	-6.32
gj001091	1109207.15	579972.975	-6.298
gj001092	1109209.169	579972.585	-6.297
gj001093	1109211.131	579972.151	-6.347
gj001094	1109213.528	579971.564	-6.307
gj001095	1109215.896	579970.944	-6.355
gj001096	1109218.273	579970.336	-6.339
gj001097	1109220.66	579969.753	-6.306
gj001098	1109223.052	579969.208	-6.293
gj001099	1109225.44	579968.692	-6.278
gj001100	1109227.836	579968.218	-6.253
gj001101	1109230.24	579967.796	-6.245
gj001102	1109232.643	579967.443	-6.258
gj001103	1109235.056	579967.15	-6.262
gj001104	1109237.466	579966.911	-6.311
gj001105	1109239.868	579966.71	-6.315
gj001106	1109242.263	579966.528	-6.436
gj001107	1109244.655	579966.373	-6.466
gj001108	1109247.056	579966.247	-6.529
gj001109	1109249.474	579966.175	-6.637
gj001110	1109251.902	579966.163	-6.622
gj001111	1109254.35	579966.197	-6.626
gj001112	1109256.839	579966.286	-6.639
gj001113	1109258.856	579966.392	-6.604
gj001114	1109260.893	579966.524	-6.63
gj001115	1109262.946	579966.686	-6.606
gj001116	1109265.019	579966.871	-6.562
gj001117	1109267.103	579967.087	-6.567
gj001118	1109269.197	579967.324	-6.53
gj001119	1109271.305	579967.578	-6.508
gj001120	1109273.419	579967.854	-6.467
gj001121	1109275.54	579968.142	-6.418
gj001122	1109277.665	579968.448	-6.386
gj001123	1109279.794	579968.771	-6.358
gj001124	1109281.926	579969.118	-6.322
gj001125	1109284.062	579969.481	-6.305
gj001126	1109286.193	579969.868	-6.267
gj001127	1109288.328	579970.257	-6.195
gj001128	1109290.459	579970.645	-6.202
gj001129	1109292.585	579971.012	-6.181
gj001130	1109294.701	579971.339	-6.165
gj001131	1109296.81	579971.619	-6.187
gj001132	1109298.923	579971.859	-6.162
gj001133	1109301.029	579972.033	-6.178
gj001134	1109303.114	579972.13	-6.173
gj001135	1109305.186	579972.159	-6.194
gj001136	1109307.258	579972.123	-6.218
gj001137	1109309.331	579972.025	-6.202
gj001138	1109311.406	579971.868	-6.249
gj001139	1109313.493	579971.664	-6.254
gj001140	1109315.578	579971.411	-6.27
gj001141	1109317.672	579971.132	-6.252
gj001142	1109319.781	579970.826	-6.285
gj001143	1109321.905	579970.505	-6.314
gj001144	1109324.039	579970.183	-6.342
gj001145	1109326.174	579969.855	-6.37
gj001146	1109328.307	579969.507	-6.452
gj001147	1109330.438	579969.151	-6.417
gj001148	1109332.572	579968.77	-6.522
gj001149	1109334.705	579968.388	-6.507
gj001150	1109336.844	579967.998	-6.474
gj001151	1109338.992	579967.615	-6.457
gj001152	1109341.151	579967.241	-6.508
gj001153	1109343.318	579966.887	-6.557
gj001154	1109345.487	579966.534	-6.542
gj001155	1109347.653	579966.184	-6.556
gj001156	1109349.814	579965.82	-6.644
gj001157	1109351.975	579965.46	-6.629
gj001158	1109354.134	579965.086	-6.623
gj001159	1109356.292	579964.708	-6.659
gj001160	1109358.442	579964.318	-6.789
gj001161	1109360.591	579963.92	-6.688
gj001162	1109362.737	579963.504	-6.689
gj001163	1109364.882	579963.083	-6.718
gj001164	1109367.025	579962.647	-6.743
gj001165	1109369.169	579962.203	-6.724
gj001166	1109371.312	579961.758	-6.737
gj001167	1109373.457	579961.309	-6.727
gj001168	1109375.603	579960.857	-6.774
gj001169	1109377.749	579960.402	-6.777
gj001170	1109379.893	579959.941	-6.807
gj001171	1109382.036	579959.472	-6.803
gj001172	1109384.179	579959.003	-6.813
gj001173	1109386.319	579958.515	-6.8
gj001174	1109388.459	579958.025	-6.805
gj001175	1109390.593	579957.525	-6.829
gj001176	1109392.731	579957.02	-6.874
gj001177	1109394.882	579956.527	-6.924
gj001178	1109397.044	579956.053	-6.876
gj001179	1109399.217	579955.612	-6.934
gj001180	1109401.402	579955.211	-6.969
gj001181	1109403.597	579954.856	-6.946
gj001182	1109405.786	579954.526	-6.988
gj001183	1109407.976	579954.225	-7.162
gj001184	1109410.166	579953.947	-7.092
gj001185	1109412.359	579953.686	-7.145
gj001186	1109414.56	579953.443	-7.208
gj001187	1109416.765	579953.231	-7.284
gj001188	1109418.978	579953.036	-7.329
gj001189	1109421.191	579952.868	-7.399
gj001190	1109423.408	579952.722	-7.335
gj001191	1109425.624	579952.61	-7.35
gj001192	1109427.843	579952.541	-7.134
gj001193	1109430.059	579952.517	-7.411
gj001194	1109432.277	579952.543	-7.423
gj001195	1109434.494	579952.641	-7.478
gj001196	1109436.697	579952.839	-7.452
gj001197	1109438.86	579953.155	-7.473
gj001198	1109440.96	579953.617	-7.547
gj001199	1109442.977	579954.205	-7.371
gj001200	1109444.887	579954.929	-7.344
gj001201	1109447.098	579955.999	-7.37
gj001202	1109449.084	579957.229	-7.297
gj001203	1109450.836	579958.589	-7.213
gj001204	1109452.343	579960.051	-7.101
gj001205	1109453.822	579961.898	-6.94
gj001206	1109454.957	579963.798	-6.856
gj001207	1109455.745	579965.711	-6.758
gj001208	1109456.238	579967.892	-6.633
gj001209	1109456.281	579969.942	-6.508
gj001210	1109455.846	579972.049	-6.356
gj001211	1109454.824	579973.989	-6.292
gj001212	1109453.37	579975.365	-6.233
gj001213	1109451.433	579976.12	-6.211
gj001214	1109449.392	579975.973	-6.203
gj001215	1109447.526	579975.115	-6.223
gj001216	1109445.886	579973.803	-6.295
gj001217	1109444.506	579972.273	-6.438
gj001218	1109443.202	579970.423	-6.499
gj001219	1109442.106	579968.651	-6.616
gj001220	1109441.013	579966.788	-6.73
gj001221	1109439.903	579964.878	-6.806
gj001222	1109438.773	579962.986	-6.865
gj001223	1109437.598	579961.209	-6.995
gj001224	1109436.36	579959.589	-6.98
gj001225	1109434.839	579957.905	-7.024
gj001226	1109433.238	579956.474	-7.196
gj001227	1109431.573	579955.33	-7.316
gj001228	1109429.597	579954.338	-7.321
gj001229	1109427.495	579953.586	-7.365
gj001230	1109425.54	579953.055	-7.378
gj001231	1109423.493	579952.599	-7.293
gj001232	1109421.387	579952.219	-7.406
gj001233	1109419.202	579951.87	-7.339
gj001234	1109416.951	579951.523	-7.209
gj001235	1109414.659	579951.173	-7.157
gj001236	1109412.676	579950.89	-7.09
gj001237	1109410.681	579950.61	-7.058
gj001238	1109408.685	579950.389	-6.981
gj001239	1109406.69	579950.23	-6.972
gj001240	1109404.675	579950.112	-6.895
gj001241	1109402.632	579949.995	-6.877
gj001242	1109400.56	579949.872	-6.94
gj001243	1109398.474	579949.753	-6.893
gj001244	1109396.372	579949.64	-6.841
gj001245	1109394.26	579949.522	-6.787
gj001246	1109392.15	579949.411	-6.737
gj001247	1109390.042	579949.327	-6.725
gj001248	1109387.92	579949.261	-6.685
gj001249	1109385.787	579949.195	-6.619
gj001250	1109383.654	579949.138	-6.562
gj001251	1109381.526	579949.108	-6.525
gj001252	1109379.387	579949.092	-6.474
gj001253	1109377.257	579949.12	-6.38
gj001254	1109375.116	579949.174	-6.307
gj001255	1109372.944	579949.254	-6.266
gj001256	1109370.754	579949.337	-6.2
gj001257	1109368.543	579949.435	-6.066
gj001258	1109366.317	579949.57	-5.935
gj001259	1109364.089	579949.761	-6.096
gj001260	1109361.857	579950.02	-6.214
gj001261	1109359.614	579950.339	-6.383
gj001262	1109357.364	579950.702	-6.372
gj001263	1109355.095	579951.105	-6.383
gj001264	1109352.814	579951.544	-6.591
gj001265	1109350.526	579952.004	-6.489
gj001266	1109348.227	579952.485	-6.437
gj001267	1109345.914	579952.965	-6.481
gj001268	1109343.588	579953.433	-6.53
gj001269	1109341.246	579953.887	-6.583
gj001270	1109338.89	579954.293	-6.454
gj001271	1109336.537	579954.662	-6.425
gj001272	1109334.193	579954.979	-6.373
gj001273	1109331.875	579955.26	-6.413
gj001274	1109329.586	579955.53	-6.447
gj001275	1109327.32	579955.783	-6.485
gj001276	1109325.068	579956.009	-6.517
gj001277	1109322.826	579956.182	-6.508
gj001278	1109320.604	579956.316	-6.591
gj001279	1109318.395	579956.419	-6.535
gj001280	1109316.194	579956.496	-6.574
gj001281	1109314.009	579956.539	-6.623
gj001282	1109311.834	579956.559	-6.564
gj001283	1109309.667	579956.576	-6.569
gj001284	1109307.519	579956.615	-6.545
gj001285	1109305.379	579956.691	-6.556
gj001286	1109303.228	579956.807	-6.571
gj001287	1109300.995	579956.931	-6.62
gj001288	1109298.699	579957.069	-6.593
gj001289	1109296.355	579957.202	-6.645
gj001290	1109293.969	579957.338	-6.664
gj001291	1109291.959	579957.446	-6.734
gj001292	1109289.938	579957.571	-6.694
gj001293	1109287.898	579957.713	-6.671
gj001294	1109285.83	579957.847	-6.466
gj001295	1109283.743	579957.972	-6.678
gj001296	1109281.641	579958.067	-6.598
gj001297	1109279.537	579958.146	-6.766
gj001298	1109277.445	579958.219	-6.773
gj001299	1109275.355	579958.265	-6.927
gj001300	1109273.275	579958.301	-6.971
gj001301	1109271.201	579958.33	-6.928
gj001302	1109269.122	579958.323	-6.983
gj001303	1109267.039	579958.279	-7.002
gj001304	1109264.96	579958.194	-7.087
gj001305	1109262.89	579958.088	-7.012
gj001306	1109260.82	579957.961	-7.008
gj001307	1109258.756	579957.814	-6.975
gj001308	1109256.702	579957.662	-7.012
gj001309	1109254.653	579957.505	-6.971
gj001310	1109252.604	579957.348	-6.942
gj001311	1109250.559	579957.185	-6.961
gj001312	1109248.517	579957.009	-6.919
gj001313	1109246.476	579956.83	-6.848
gj001314	1109244.439	579956.653	-6.836
gj001315	1109242.41	579956.492	-6.808
gj001316	1109240.38	579956.361	-6.909
gj001317	1109238.35	579956.236	-6.804
gj001318	1109236.319	579956.133	-6.699
gj001319	1109234.282	579956.031	-6.644
gj001320	1109232.246	579955.946	-6.585
gj001321	1109230.213	579955.866	-6.444
gj001322	1109228.181	579955.789	-6.314
gj001323	1109226.147	579955.706	-6.232
gj001324	1109224.108	579955.614	-6.136
gj001325	1109222.065	579955.526	-6.081
gj001326	1109220.023	579955.436	-6.009
gj001327	1109217.981	579955.352	-5.983
gj001328	1109215.942	579955.273	-6.01
gj001329	1109213.901	579955.202	-5.959
gj001330	1109211.852	579955.133	-6.336
gj001331	1109209.807	579955.061	-6.557
gj001332	1109207.761	579954.981	-6.616
